SeniorCitizen,tenure,MonthlyCharges,TotalCharges,revenue_per_month,num_services,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-1yr,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4-5yr,tenure_group_5+yr,tenure_group_nan
-0.0013838171556778153,-0.04335300081049366,0.017715238420043706,-0.014602477118594552,0.002681861709157411,-0.00025587165241530246,-0.007175390000691937,-0.00491108832315011,-0.003511771185637274,-0.005201743944844271,-0.009791968728396072,-0.006862007187095492,-0.0006747531698224051,-0.00042739122054324995,0.002154341385963125,0.0034508676018152303,0.007026977075138611,0.035530583407630975,0.0076846276285954356,0.005458962830095051,0.006451459973802931,-0.004316509653490065,-0.0067924984386894425,-0.0012123493301223675,0.0008894957082245702,-0.03151465281832304,-0.029037512198575914,0.006159749649727906,0.00500442725775952,0.005095786075447521,0.005146459091909255,-0.11258358291238396,-0.003211622012849515,-0.10627435496747745,0.007065165851903285,0.005831013330145869,-0.0018632192559227074,-0.012406747418557122,-0.04713453103032891,0.0007022585683043032,-0.031166169318138984,-0.00043886855319271996,-0.0009466877347334347,-0.0006218925910222155,-0.030855527533214255,1.8346363562853795e-06
-0.0008639978759122433,0.05940254105909874,0.01801670049029334,0.021610811291288126,0.0008891614550367689,0.0016151729129455627,-0.0005456543281734575,-8.440747574428268e-05,0.0017367594691070948,0.002151962908343777,0.002767681569213971,0.0031010707249873337,-0.0016547587739735702,-0.0010212862315308988,0.0007696981310090406,0.0016585685441795218,0.0075200319107751965,0.048018307465397675,0.016593751968918272,0.009891390197212364,0.00886846602300616,0.002042957691414443,0.0020204385204547447,0.0002933470637064986,0.00037604741858562326,0.00729848898177877,0.006307449334706578,0.003648576127836855,0.003375267265505345,-0.004417610156298376,-0.0035686596273238067,0.05990459411273509,0.01153475559575357,0.02253067349951405,0.008495879998870292,0.008464333949254861,0.0007754224572198706,0.002073741215651215,0.03657664434208883,0.002117571652771191,0.04546000515459865,0.00032969920291117834,0.0011390638191408444,0.0007074984215994564,0.007630852383492056,2.4007670327504786e-06
-0.0012512534928106303,-0.036523659167696065,-0.013991661688364201,-0.015607320368641412,-0.010713047933231681,-0.006429581435088142,-0.0007033455489934408,-0.0005096794091585765,-0.0036818294132530704,-0.003823797626638005,-0.006725058428587581,-0.009139540054501252,0.003188247702677125,0.0021001297427928533,-0.003493994880950752,-0.003278619109705265,-0.010403030093507994,-0.03821331216407007,0.005566574694104905,-0.02101369355270695,-0.021595811102622924,-0.002465976298102904,-0.002936178754497843,-0.0012754971014239762,-0.00037196426605632196,-0.018415621838813713,-0.015655617217459863,-0.006267076302318263,-0.0051657341899429094,0.0035195167512605628,0.002936900805030887,-0.08289009992906551,-0.0022206915565794044,-0.07899030772771601,0.004146277358118363,0.004212029469926464,-9.713059419389962e-05,1.3877405383920225e-06,-0.03424384970153136,-0.004910056214111583,-0.029405729392525906,-0.0007923889759957076,-0.0009608395441519226,-0.0004197215800451886,-0.022230492005442685,8.004834978228006e-07
0.003303274123285701,-0.05047232153100464,0.005119819738211473,-0.01780150433044168,-0.003117267194761736,-0.001299138179542649,-0.0024809312952866463,-0.0014885629723408822,-0.001988698537269632,-0.0033645935251785603,0.001325095469577285,0.0012666150499373206,-0.0011004125594616782,-0.0005320294909942567,0.0013986554581738515,0.0021319191189651267,0.004800956007789979,0.025845806815409104,0.007329347953482215,-0.03481617891595252,-0.0335994783576338,-0.0033326784911789534,-0.003791055132703644,-0.0020271665052499876,-0.001672491964156312,-0.020129460993418904,-0.018507328799426577,-0.014356859797385305,-0.010920109968457974,-0.005497719408301068,-0.007624615242709778,-0.10135865021376457,-0.04052632102895447,0.01893930938419331,-0.02188289066263268,-0.017924236755874363,0.0015632311591842218,-0.0002662403830598754,0.034270069331444115,0.0009134577443190716,-0.02859006177395078,-0.0005000356292173986,-0.00294387754448736,-0.004904917929215819,0.0058116548006998895,7.968701796016354e-06
0.008419672876916308,-0.035041235944793685,-0.023733243921853924,-0.02007979891297765,-0.013015010425947918,0.004010555135775785,-0.0025696043126946498,-0.0020565644031895,0.00436863949546143,0.00479516309798924,0.0019185976901812537,0.0017056573397702334,-0.005435229775479231,-0.004242117272528951,-0.0016871079230078494,-0.0006307213973956477,-0.01917191469723418,-0.06688474700393679,0.011421227226654089,0.0027760333958822916,0.0021081509291502394,-0.005871443810406222,-0.00810316683018484,0.0008238137262132995,0.0010244800193456739,0.004792566354328612,0.004059293947033887,-0.0055723697576044486,-0.003927452275455921,-0.00673722522946015,-0.005219862384509493,0.05266361133562454,0.008842495701133218,0.01958950854418019,-0.029740078788187713,-0.03158228709593376,0.0009519923183648564,-0.004297116560447367,-0.047352254192109026,0.0038552298828291947,-0.05272392391150286,-0.0032402268145144213,0.0022831316898498095,2.0113782216563104e-06,0.006000509500074527,8.7893680858505e-07
-0.0007120707611321703,0.04923491002448521,0.018295424106873286,0.01670958551306949,-0.0035274381679834673,0.0020261644068044517,-0.0016655653120293229,-0.001397222731246941,0.002071280351682372,0.002391013769672573,0.0025128429727223397,0.0028940557942015535,-0.0017743878598850326,-0.001111789305101097,-0.0067571657330853995,-0.005860885365122775,0.007288384850628965,0.04906110739530206,0.01697974046475504,0.009820731706900484,0.00867448897774287,0.0020465277299989053,0.0021135952941822695,0.00023567974762753278,0.00046045629325865665,0.007958862090402426,0.0069833498022469215,0.004902517000858768,0.004553623930490102,-0.0038899529430356907,-0.0031585940430006385,0.05741201678054902,0.010660242757979084,0.022267631142030533,0.009041929389963111,0.008770945880074193,0.0006273432989880405,0.002628844991804314,0.045152070563557085,0.0027466502640563877,0.04440875224100816,0.0002997030425810509,0.0014578769187084516,0.000871713332127786,0.007061106914004043,2.4007670327504786e-06
0.0020298757305950333,0.04143286982750165,0.02874532795345692,0.004523469339165305,-0.0015083040974679387,0.00011170618545246335,-0.002253349116631185,-0.0017980390591165593,-0.0029860317376665356,-0.0041850460003477336,0.002957674978728363,0.0027295236837457126,-0.0018434539390260365,-0.0012672002677033523,-0.010761139098693409,-0.008750934158792448,0.009615075054931418,0.05510149536039533,0.01491477326348111,0.009887996541096783,0.008962309454106787,0.0016233812141122747,0.001998482944980424,-6.01937136494931e-05,-0.0010453263262507348,0.009156600943553863,0.007013483637935954,0.007384947023299204,0.006517638863609827,0.004404922999830775,0.004236090294766291,0.05645239474412048,0.009037652917934924,0.023343307670123874,0.01081396789565071,0.010476411976081533,0.0007172189429115467,0.002714690208425118,0.044041792299083046,0.0020646872761490953,0.041226400635363994,0.0002883710470485815,0.0012981464731270818,0.0008685883677880463,0.007090100367791732,2.4007670327504786e-06
-0.0011423856354077413,-0.04913992888769775,0.01605368516949956,-0.020318148457972376,-0.0017661798118372425,0.0048520268908134895,-0.0010220849635403856,-0.0021215972963492774,0.00010640603415098914,0.0016029366451267852,0.002673874799579969,0.001995557585684738,-0.001959445538748444,-0.0011644727753714178,0.006557798501603912,0.004970396749104978,0.010503028154320772,0.053830106746071645,0.012783393537590997,0.013616409684900353,0.013996071035733956,0.0025724687985372876,0.0018953495142235545,0.001169739766685907,0.001303862560105882,0.011813079341282255,0.009920178908600103,-0.010572153681573966,-0.0071410309769956905,0.0030927181158732753,0.0026684798686822295,0.06909368485038887,0.014742073990280389,0.024369680572244208,0.013229252670148725,0.012946901275145518,0.00342404501183821,0.0022684120695393153,0.053336174994387,0.0027416561511375004,-0.033946123940541535,-0.0002365512922395078,-0.002323904035540494,-0.013347441693690605,0.008905110005866019,4.5097281278185805e-07
-0.0008754073866963484,-0.03960780981954073,-0.03250203740764761,-0.00947307876225032,-0.016835107105479117,-0.0030696672998689325,-0.001190280608768654,-0.001539982074129283,-0.0029886358434822956,-0.00577015780557082,-0.006665606305560196,-0.007073625089124327,-0.001977975248273394,-0.0013588155984978827,-0.002966974336686203,-0.0019896504507695865,-0.00020357138957153561,-0.042643357131935525,-0.034231321135667875,0.0030960103784662685,0.003062860073187871,0.0001385923718427539,0.0003522931595864657,6.943261088157195e-05,0.0007930259327163392,0.0021366893856512095,0.0020411962569726366,-0.0059930264406096185,-0.005664324209331533,-0.004516577839927503,-0.005799405552151734,-0.09282607487666328,0.0036282044169231335,-0.0719941559199315,-0.01597922860323335,-0.011162472229564162,-0.0009142685568582473,0.0008844691573022779,-0.03474148020819871,0.0003933522768727287,-0.031214216509921698,-0.00012001778601911991,0.00036488165405971286,-0.000834552976036768,-0.020567384617265767,2.112923512913276e-06
-0.0016079815980821006,-0.007224926752387587,-0.018653119397993675,-0.008769004429232861,-0.016360388747917416,0.0033362643543058445,-0.0037235729380568497,-0.003420359538343672,0.004485456494585664,0.004745315966896934,-0.019383378478438747,-0.019668778509616916,-0.0028226855064877603,-0.002089017712019423,-0.0055794493765175006,-0.003962612307116965,-0.01761892258340526,-0.05680891577735482,0.011139725047064508,-0.03005107423152822,-0.022243240480305276,0.0013363171179580945,0.0006939672012149141,0.0015607239764153682,4.95822074795906e-05,0.00709294241291949,0.005754568382250203,-0.00649379675735607,-0.006552633107429008,-0.006739102104059059,-0.005446849843194684,0.04901995770964129,0.008153780198388241,0.019495236123715304,0.009610689648100868,0.010579848786030742,-0.0005902246525789472,0.00018968679179029265,-0.06999879256184742,-0.020312541794620432,-0.05289438075347817,-0.004291097901193339,0.0029244436833856732,0.0005090923430260502,0.005774340007274536,2.4007670327504786e-06
