SeniorCitizen,tenure,MonthlyCharges,TotalCharges,revenue_per_month,num_services,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-1yr,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4-5yr,tenure_group_5+yr,tenure_group_nan
-0.00875090993796341,-0.5367559914646335,0.6387032642200701,-0.521362890577364,0.2744703103803658,0.05318627590676899,-0.3257734740691361,-0.07299309117554104,-0.06221955368960014,-0.005343104571307083,-0.09007128786636866,-0.03398569055093718,-0.035979580402676535,0.02882136314521869,0.0890762932549021,0.04776254078939297,0.03213997071628119,0.4415005847740173,0.004191221165602064,0.029996392190782373,0.00258034391612358,-0.12274301381531394,-0.039698241402047245,-0.07259418509548525,-0.014121135084532646,-0.2677346480069567,-0.07450896189824148,0.017694432009576756,0.1321567342857012,0.0884856965205835,0.017480244212355913,-1.1180820302201802,-0.22180423700844612,-0.36165994787039685,0.035083654059127285,0.00919948744339392,-0.07960100209018946,-0.07439579456667686,-0.3619282194814472,0.01828117666507236,-0.10687489869756929,-0.02299472535729513,-0.036684863566489034,0.01103192099285384,0.05183547144924955,0.0
-0.016512487972965256,0.9393968898213598,-0.09871815305888894,-0.1711467509793846,-0.060033967795706904,-0.016271238990690298,-0.1320408065291938,-0.05617580241300237,-0.009100534180665169,0.018735458740207617,-0.03279889100161276,0.04197917423865086,-0.04462981145420829,0.02368547527049356,0.05350087186553396,0.011583297718487835,0.005483371426149011,0.4412620553735094,0.026129068192860785,0.04485527952432826,0.017028069747975775,0.03204835483315419,0.017008039581891784,-0.023087350909539638,-0.0009557591590798069,0.02752086485302147,0.015175966680763547,-0.04829945701010231,0.04835676769376955,-0.023600462743341287,-0.03871838560878337,0.8376710753662135,-0.02597495223252925,0.08065029800121902,0.07156889053056277,0.0012386870525548503,-0.08006988478046072,-0.013214172962299731,0.1641187713860458,0.009384027893982093,0.10463241204448612,-0.010860820160759907,-0.04384053414998086,0.002222141886822273,0.01404830801245994,0.0
-0.03555071604716041,-1.2407614807459828,-0.19450165927753693,-0.5287948854074179,-0.39437429745391644,-0.15291951915164617,-0.0661364478746781,-0.0045801424226047565,-0.032340957464322535,0.010385790536980225,-0.1849194808045805,-0.05647483909106157,0.019813898672216845,0.022678855964465974,-0.1473619645418547,-0.01654209023793363,-0.02306804490523614,-0.21792542196776452,0.006801518988878871,-0.2838971724780205,-0.04354211361680427,-0.11322070849327809,-0.02526571498438872,-0.0490265920197979,-0.014267952548751853,-0.2264591217817249,-0.025556047284448206,-0.2261875049997449,0.030960357944910682,0.057444052719294286,0.032536654428962176,-1.1291361885639752,-0.2991256551143626,-0.40983930006385494,0.0006518625165189821,-0.017943136388833644,-0.041677610212462794,-0.0350413628076853,-0.38170960228419937,-0.3102075603730717,-0.09154787922453915,-0.018392379213691995,-0.019366806728996218,0.0029604167965707274,0.04617537712578339,0.0
0.061386974211068535,-0.45047363361257187,0.17785364621342087,-0.18381095847212373,0.09398677459546768,-0.07027191134204713,-0.18160705316746306,-0.041192117232619785,-0.05660938189969407,-0.014106084503590462,-0.045327632141133944,0.048853919337400686,-0.04550179004630435,0.024739396734276057,0.0880035674100332,0.023369037635870622,0.000876371998601844,0.2117108401937685,0.00550535645510378,-0.282089271128142,-0.0677652546168446,-0.05944501986029255,-0.026591581268186237,-0.08329157419333232,-0.007503118959006554,-0.14987552405173357,-0.05275815833966921,-0.29819177028210864,-0.00921372720783654,-0.0069588201437753355,0.012983764772844946,-0.9438726970469772,0.08155960905702957,0.07022308867157338,-0.29751354494602666,0.007854879555914001,-0.04285891396878023,-0.038948871859179335,0.18086261897687206,0.03802411657608097,-0.0822794049272836,-0.011945851616485268,0.006406688477892354,-0.21682400438543104,0.012752350980750072,0.0
0.09635422676778618,-0.2723523123751318,0.009521245244255915,-0.10807591990972305,0.15584454589483604,-0.010529946022234967,-0.022358343676402118,-0.01384079540686936,-0.0676309250718146,-0.00018869093136890077,-0.06178385975683596,0.04530919996368396,-0.10196801391452996,0.02551912866276882,0.13663032309809026,0.040412838657628895,0.008504278672843401,-0.4428064533710253,0.017138798589207395,-0.01275750303587225,0.00984636399799073,-0.21665006053600122,-0.0400738133818911,-0.011567116531433701,-0.002204208606015487,0.020647699088367916,-0.0032294560562415387,-0.04756001385565458,-0.027038787137886447,-0.01014199945070176,-0.05667804720848255,0.5820837404719141,-0.041976605312644716,0.07970314117541909,-0.37401667726745097,-0.011328310955349186,-0.02544290352614532,-0.06177454777281088,-0.3982815878422421,0.04106863331383281,-0.18787379227943746,0.0354797471660199,0.023911609998087436,-0.017922944876390783,0.01715369302905247,0.0
-0.02438552982324428,0.011803104176310922,0.1465320561742253,0.04838786422896826,-0.04993010584373465,0.0021476543519353313,-0.07280472701603667,-0.050791360410676376,-0.03299929547714033,0.004587635705480264,-0.06115069892893839,0.046252121689767105,-0.055041662141784124,0.023411839930037884,-0.16575622359840508,-0.01682115940123291,-0.005620693283560285,0.3454085917473137,0.02804581877059185,0.0531100532574415,0.018554717679331128,0.0418052936786911,0.005293257498206315,-0.024195480724162385,-0.00041901870693828586,0.04620260710930134,0.009604924359777169,-0.023699515918880115,0.1137245954019735,-0.06436350866141309,-0.02181460171448817,0.7943804196437936,-0.029126877237378345,0.08249336192197926,0.057895070471444134,0.0007595940486379419,-0.08632115887004306,-0.022453915406924124,0.23573599777106682,0.014134859988133915,0.09706206343291819,-0.017236599569293923,-0.027415904216638174,-0.003855293965737938,0.012163059988331242,0.0
0.09611126028378689,0.1232650583664215,0.34657604817991,0.18302769261720797,0.02737062582476078,-0.017535306976487423,-0.07703110555861224,-0.016362757808126675,0.016851822308131106,-0.012045625720967833,-0.05051959132990174,0.047675857968140424,-0.05455768287711641,0.02004678328244057,-0.2029127358434198,-0.011880039347877545,1.5045656621244738e-05,0.3629124616851888,0.02308530914491586,0.04122834575185102,0.015855735812724488,-0.038363078035692694,-0.005184763110205357,-0.0072737295688799115,-0.0018019846721106124,0.05126772946159873,0.01075300610846418,0.006855114302359166,0.1410517093625667,0.029522717016307116,0.021057706892923956,0.7228265181530266,-0.04593599961869179,0.08381740324267292,0.08127890386743723,0.00747895225308256,-0.0627832904464979,0.008056767669324633,0.13320459255049197,-0.011936583899782825,0.15108048646219227,-0.02603937138036905,-0.034931244127510204,-0.001497211534928613,0.01391392974041606,0.0
-0.021825062941079623,-0.5815428715735979,0.082413794512253,-0.3670680310946953,-0.289048047402215,0.0020673011413231066,-0.18255510030928054,-0.0416629527474238,-0.07502310886099119,0.012670245483768708,-0.05136030479255734,0.050298755349449595,-0.045527724531436845,0.02281868922900972,0.1190871681978945,0.024120910747292224,0.0014676612221117507,0.36258642096335403,0.019724141676251417,0.06000204339884055,0.01787411101866815,0.008747532310090355,0.012533169415040487,0.014425786196449662,-0.004001615050526344,0.05845623299931125,0.023009443206111594,-0.11674738668388848,0.003991591548531608,0.035285490361781906,0.019059616703931814,0.7549110670377287,-0.038404452781477014,0.05166971499931783,0.09370562208184206,-0.0013982549411694605,-0.05924278863380984,-0.03836295186411663,0.22590448242092348,0.01987929918005891,-0.09592662092970064,0.010168635964990303,-0.010825940691221033,-0.10123416307603152,0.014349840669734677,0.0
-0.04949033665506458,-2.119984989820665,-1.0204060252874332,-0.26663307558497035,-0.2775886162456437,-0.133910173613023,-0.10033642692900378,-0.022016112114970416,-0.09147097706279343,0.006265036559168617,-0.26322445746059675,-0.06826042273189327,-0.08483879310097935,0.029070858059747604,-0.07656778028637277,0.012844979673057831,-0.004765810600870387,-0.314488555222767,-0.07137233773959624,0.08081672608800253,0.02621584460309895,-0.08536668396455682,-0.009771370744736836,-0.05908570543321347,0.0037970540853462637,0.01344455984555786,-0.005058465355229228,-0.37106598704763605,-0.16033585444280765,-0.1162043583567006,-0.050508488788727934,-1.3502601503943306,-0.10131477775036567,-0.4337425656741043,-0.20900873555264163,0.024612876363686448,0.030010963321728885,0.014602688747493887,-0.4044253547021594,0.010658628809685872,-0.08433351247304788,-0.03065710129936778,0.034573179306203385,-0.06447016892601459,0.028668498530662667,0.0
-0.031047665899674837,-0.01701015431595354,-0.14408830003538975,0.0737738932541268,0.044935143896106367,-0.006573199918339172,-0.08831521943876208,-0.027105928603584566,-0.12388615243763723,0.0012398853669840313,-0.16883874381735764,-0.05505356287298286,-0.08182758173450339,0.030251294520365516,-0.12574272677888962,-0.003748446621374756,0.0123165367701803,-0.38521722145791243,0.01794055871016595,-0.2555727105920056,-0.05462227644807456,0.029058500426412722,0.008343342281465807,-0.03061784608998874,0.003044547537142904,0.012168758347004741,0.0017204663119543256,-0.0504381358304584,-0.030740387446288393,-0.019271671588855784,-0.06976004037290037,0.5410785912128994,-0.04221550690084001,0.1037343721350174,0.0375178543036096,-0.0063362001970050895,-0.050228035579696406,-0.025971797125870538,-0.6549096832085595,-0.21549981154072773,-0.19578124934310137,0.09388607057402963,0.010022921533609933,-0.004384577067913072,0.005843341554806105,0.0
